อบต. บาเระเหนือ	"พื้นที่รอยต่อเชิงเขากับพื้นที่ราบใน ต.บาเระเหนือ อ.บาเจาะ โดยพื้นที่ตอนในรอยต่อเชิงเขากับที่ราบ มีทางน้ำย่อยรับน้ำจากพื้นที่สูงก่อนเข้าสู่ชุมชน จึงมีบทบาทในการสะท้อนสถานการณ์ฝนก่อนน้ำเคลื่อนสู่พื้นที่ต่ำ ความเสี่ยงที่ควรติดตามคือน้ำท่วมขังและน้ำหลาก. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ จำปากอ  อาตะบือเระ  ยามูแรแน  อีโย๊ะ

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
อบต. บางปอ	"บริบทพื้นที่ของ ต.บางปอ อ.เมืองนราธิวาส บริเวณนี้เป็นพื้นที่ราบลุ่ม และพื้นที่ราบลุ่มชายฝั่งและชุมชนเมือง รับน้ำจากคลองสาขาก่อนระบายสู่ทะเล จึงเหมาะเป็นจุดเฝ้าระวังฝนเชิงพื้นที่ โดยเฉพาะความเสี่ยงจากฝนตกหนัก น้ำท่วมขัง และน้ำหลาก. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ จืองา  ตะโล๊ะแน็งอามาน  ไม้งาม

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
เทศบาลตำบลมะรือโบตก	"จุดติดตั้งเชื่อมโยงกับระบบน้ำของ ต.มะรือโบตก อ.ระแงะ โดยพื้นที่ราบลุ่มภายในของลุ่มน้ำบางนรา มีคลองสาขาหลายสายและมีโอกาสเกิดน้ำสะสม/น้ำท่วมขัง จึงมีความสำคัญต่อการติดตามสัญญาณฝนก่อนเกิดน้ำท่วมขัง น้ำสะสม และน้ำหลาก. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ มือราเอ็ง  กูแบบาเดาะ  กำปงปาเระ  สะโล  บูเก๊ะมูนิง  บาโงระนะ  อาแว

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
อบต.กาหลง	"พื้นที่โดยรอบ อบต.กาหลง อยู่ในพื้นที่หุบเขาและแนวรับน้ำจากพื้นที่สูง โดยพื้นที่ภูเขาและหุบเขาตอนในของลุ่มน้ำสายบุรี มีลำห้วยจากพื้นที่สูงและเสี่ยงน้ำป่าไหลหลาก จึงเป็นบริเวณที่ควรติดตามการเปลี่ยนแปลงของฝนอย่างต่อเนื่อง เพราะอาจเกิดน้ำป่าไหลหลากและน้ำท่วมขังในช่วงฝนหนัก. ประกอบกับไม่พบหมู่บ้านระดับความเสี่ยงสูงหรือความเสี่ยงสูงมากในตำบลนี้ จึงใช้ข้อมูลหมู่บ้านระดับความเสี่ยงปานกลางประกอบการพิจารณา โดยมีรายชื่อได้แก่ ป่าไผ่

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
อบต.สุไหงปาดี	"พื้นที่ ต.สุไหงปาดี อ.สุไหงปาดี เชื่อมโยงกับคลองสุไหงปาดีซึ่งรับน้ำจากพื้นที่ตอนในก่อนระบายไปยังพื้นที่ราบตอนล่างของจังหวัด ลักษณะพื้นที่มีชุมชนและพื้นที่เกษตรตามแนวคลอง เมื่อเกิดฝนหนักต่อเนื่องจึงมีโอกาสเกิดน้ำล้นตลิ่ง น้ำท่วมขัง และน้ำหลากในพื้นที่ต่ำ. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ ไอกูบู  ควน  ปิเหล็ง

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
องค์การบริหารส่วนตำบลปุโรง	"จากลักษณะพื้นที่ของ ต.ปุโรง อ.กรงปินัง จุดนี้อยู่ในพื้นที่รอยต่อเชิงเขากับพื้นที่ราบ โดยพื้นที่หุบเขาและเชิงเขาในลุ่มน้ำปัตตานี มีลำห้วยรับน้ำจากพื้นที่สูงก่อนเข้าสู่แม่น้ำปัตตานี ทำให้มีความไวต่อเหตุการณ์ฝนหนักและฝนตกหนัก น้ำป่าไหลหลาก และน้ำท่วมฉับพลัน. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ โฉลง  ปุโรง  ตะโละปานะ

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
องค์การบริหารส่วนตำบลบาละ	"พื้นที่ ต.บาละ อ.กาบัง เป็นพื้นที่เนินเขาและหุบเขาใกล้แนวชายแดน มีคลองน้ำใสและลำคลองธรรมชาติหลายสายรับน้ำจากพื้นที่สูง เมื่อเกิดฝนหนัก น้ำสามารถไหลรวมตามลำห้วยและคลองได้รวดเร็ว ส่งผลให้ชุมชนตามแนวลำน้ำมีความเสี่ยงต่อน้ำป่าไหลหลาก น้ำท่วมฉับพลัน และดินถล่มในจุดลาดชัน. ประกอบกับไม่พบหมู่บ้านระดับความเสี่ยงสูงหรือความเสี่ยงสูงมากในตำบลนี้ จึงใช้ข้อมูลหมู่บ้านระดับความเสี่ยงปานกลางประกอบการพิจารณา โดยมีรายชื่อได้แก่ คลองน้ำใส  หินลูกช้าง  คลองปุด

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
มัสยิดดารุนนาอีม ม.3 บ้านมาลากลาง	"จุดมัสยิดนูรุคคีนใน ต.ตาเนาะแมเราะ อ.เบตง อยู่ในพื้นที่ภูเขาและหุบเขาของลุ่มน้ำปัตตานีตอนบน ซึ่งมีลำห้วยจำนวนมากรับน้ำจากพื้นที่สูงก่อนรวมเข้าสู่ระบบแม่น้ำปัตตานี เมื่อเกิดฝนหนัก น้ำจากแนวเขาจะไหลลงตามร่องน้ำและลำห้วยสู่พื้นที่ชุมชนด้านล่างอย่างรวดเร็ว ทำให้มีความเสี่ยงต่อน้ำป่าไหลหลาก น้ำท่วมฉับพลัน และดินถล่มในบริเวณลาดชัน ก่อนที่มวลน้ำจะเคลื่อนต่อไปยังพื้นที่ตอนล่างของลุ่มน้ำ. ประกอบกับไม่พบหมู่บ้านระดับความเสี่ยงสูงหรือความเสี่ยงสูงมากในตำบลนี้ จึงใช้ข้อมูลหมู่บ้านระดับความเสี่ยงปานกลางประกอบการพิจารณา โดยมีรายชื่อได้แก่ จาเราะปะไต  มาลา  กม. 7  บ่อน้ำร้อน  สุตันตานนท์  มาลาเหนือ

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
มัสยิดอุซซีซาอาลาตักวา (เจาะลีมัส)	"บริบทพื้นที่ของ ต.อาซ่อง อ.รามัน บริเวณนี้เป็นพื้นที่สำคัญในระบบระบายน้ำของท้องถิ่น และพื้นที่ราบและเนินเขาทางตะวันออกของจังหวัด เชื่อมโยงลุ่มน้ำสายบุรีและลำห้วยสาขา มีชุมชนกระจายตามแนวทางน้ำ จึงเหมาะเป็นจุดเฝ้าระวังฝนเชิงพื้นที่ โดยเฉพาะความเสี่ยงจากฝนตกหนัก น้ำป่าไหลหลาก และน้ำท่วมฉับพลัน. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ กือเม็ง  แย๊ะ  บูเก๊ะบือราแง  เจาะลีมัส  สะโต  บูเกะลาโม๊ะ

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
องค์การบริหารส่วนตำบลขุนน่าน	"ตำแหน่งนี้อยู่ในแนวรับและระบายน้ำของ ต.ขุนน่าน อ.เฉลิมพระเกียรติ โดยภูเขาสูงของ ต.ขุนน่าน อ.เฉลิมพระเกียรติ ซึ่งเป็นเขตต้นน้ำและมีลำห้วยจากแนวภูเขารับน้ำฝนก่อนระบายลงสู่พื้นที่ชุมชนด้านล่าง จึงสามารถสะท้อนฝนในบริบทพื้นที่ก่อนเกิดฝนตกหนัก น้ำป่าไหลหลาก และดินถล่ม. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ ด่าน

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
สำนักงานป้องกันและบรรเทาสาธารณภัยจังหวัดชัยนาท	"พื้นที่ราบลุ่มในเขตเมืองชัยนาท ซึ่งเป็นศูนย์กลางเศรษฐกิจและมีชุมชนหนาแน่น มีความเชื่อมโยงกับระบบลุ่มน้ำเจ้าพระยาและมีความเสี่ยงต่อ น้ำท่วมขังในเขตเมืองจากฝนตกหนักเฉพาะพื้นที่ หรือ ฝนลักษณะ (Rain Bomb) โดยปัจจุบันพื้นที่ดังกล่าวยังขาดสถานีวัดฝนสำหรับติดตามปริมาณฝนอย่างใกล้ชิด. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ ชุมชนศรีวิชัย  ชุมชนท่าแจง  วังไร  เขาท่าพระ  เขาขยาย  หางกรวด

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
สำนักงานเทศบาลตำบลชัยนาท	"พื้นที่เทศบาลเมืองชัยนาทอยู่ในที่ราบลุ่มของลุ่มแม่น้ำเจ้าพระยาและเป็นเขตเมืองที่มีชุมชน หน่วยงาน และกิจกรรมเศรษฐกิจหนาแน่น น้ำฝนที่ตกในเขตเมืองจะระบายผ่านระบบคลองและทางระบายน้ำลงสู่พื้นที่ต่ำและแม่น้ำเจ้าพระยา หากเกิดฝนหนักเฉพาะพื้นที่หรือฝนตกในช่วงเวลาสั้นแต่มีความเข้มสูง อาจทำให้ระบบระบายรองรับไม่ทันและเกิดน้ำท่วมขังในเขตชุมชน. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ วังไผ่  ท่ากระยาง  บางตาด้วง  ดอนมะรุม

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
องค์การบริหารส่วนตำบลมะขามเฒ่า	"พื้นที่ ต.มะขามเฒ่า อ.วัดสิงห์ ตั้งอยู่ในที่ราบลุ่มของลุ่มแม่น้ำเจ้าพระยา มีชุมชนและพื้นที่เกษตรตามแนวแม่น้ำและทางระบายน้ำ เมื่อมีฝนตกหนักในพื้นที่หรือมีน้ำหลากจากตอนบน ระดับน้ำสามารถเพิ่มสูงและเอ่อล้นเข้าสู่พื้นที่ต่ำ ส่งผลให้มีความเสี่ยงต่อน้ำท่วมและน้ำท่วมขังในชุมชนริมแม่น้ำ. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ ปากคลอง  ท่าเรือทอง

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
โรงเรียนบ้านน้ำร้อน	"ตั้งอยู่ในพื้นที่เชิงเขาและต้นน้ำของ ต.ทุ่งนุ้ย ซึ่งเป็นต้นน้ำคลองดุสน เหมาะสำหรับตรวจวัดฝนต้นทางและติดตามฝนสะสม เพื่อเฝ้าระวังฝนหนักและน้ำป่าไหลหลาก พร้อมสนับสนุนการแจ้งเตือนพื้นที่ท้ายน้ำตั้งแต่ควนกาหลง ควนโดน ฉลุง บ้านควน คลองขุด ถึงเขตเมืองสตูล. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ ทุ่งตำเสา  น้ำร้อน  เกาะใหญ่  ป้านโตน  น้ำหรา

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
ศูนย์จัดแสดงสินค้า OTOP	"บริเวณ อบต.ควนโดน อยู่ในพื้นที่รอยต่อของระบบระบายน้ำของ ต.ควนโดน อ.ควนโดน โดยพื้นที่รอยต่อภูเขากับที่ราบทางตอนกลางของจังหวัด มีคลองจากแนวเทือกเขาบรรทัด/ชายแดนไหลสู่พื้นที่ราบ ลักษณะพื้นที่ทำให้ปริมาณฝนสัมพันธ์โดยตรงกับการเกิดฝนตกหนัก น้ำป่าไหลหลาก และน้ำท่วมขัง. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ ควนโดน  สะพานเคียน  ถ้ำทะลุ  ควนโต๊ะเหลง  ดูสน  หัวสะพานเหล็ก  บูเก็ตยามู  ปลักใหญ่ใจดี  นาปริก  บาราเกตุ

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
องค์การบริหารส่วนตำบลควนโดน	"บริเวณ อบต.ควนโดน อยู่ในพื้นที่รอยต่อของระบบระบายน้ำของ ต.ควนโดน อ.ควนโดน โดยพื้นที่รอยต่อภูเขากับที่ราบทางตอนกลางของจังหวัด มีคลองจากแนวเทือกเขาบรรทัด/ชายแดนไหลสู่พื้นที่ราบ ลักษณะพื้นที่ทำให้ปริมาณฝนสัมพันธ์โดยตรงกับการเกิดฝนตกหนัก น้ำป่าไหลหลาก และน้ำท่วมขัง. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ ควนโดน  สะพานเคียน  ถ้ำทะลุ  ควนโต๊ะเหลง  ดูสน  หัวสะพานเหล็ก  บูเก็ตยามู  ปลักใหญ่ใจดี  นาปริก  บาราเกตุ

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
ที่ทำการวิสาหกิจชุมชน หมู่ 6	"ในเชิงภูมิศาสตร์ จุด อบต.นิคมพัฒนา อยู่ในพื้นที่ต้นน้ำ โดยพื้นที่ภูเขาและหุบเขาตอนในของจังหวัด มีลำห้วยต้นน้ำจำนวนมากและตอบสนองต่อฝนหนักรวดเร็ว จึงสามารถใช้เป็นตัวแทนติดตามฝนของบริเวณนี้ได้ โดยเฉพาะช่วงที่เสี่ยงต่อฝนตกหนัก น้ำป่าไหลหลาก และน้ำท่วมขัง. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ ผัง 8  วังพระเคียน  ผัง 13  ผัง 20

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
โรงเรียนบ้านวังสายทอง	"ตั้งอยู่ในพื้นที่ตอนบนและต้นน้ำของคลองละงู เหมาะสำหรับตรวจจับฝนและติดตามฝนสะสมก่อนน้ำไหลลงสู่พื้นที่ท้ายน้ำ เพื่อเฝ้าระวังน้ำหลากใน ต.น้ำผุด และพื้นที่ต่อเนื่อง ได้แก่ เขาขาว นิคมพัฒนา กำแพง ละงู และปากน้ำ. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ เกาะเปลว  หนองยูง  วังยาว

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
โรงเรียนแม่ฮ่างวิทยา	"พื้นที่ ต.นาแก อ.งาว อยู่ในภูมิประเทศภูเขาสลับที่ราบและเป็นส่วนหนึ่งของระบบลุ่มน้ำงาว น้ำจากพื้นที่สูงและลำห้วยสาขาจะไหลรวมเข้าสู่แม่น้ำงาว เมื่อเกิดฝนหนักหรือฝนสะสมต่อเนื่อง น้ำสามารถไหลหลากลงสู่พื้นที่ชุมชนและเกษตรได้รวดเร็ว จึงมีความเสี่ยงต่อน้ำป่าไหลหลากและน้ำท่วมฉับพลันในพื้นที่ต่ำ. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ ทุ่งศาลา  นาแก  สันติสุข

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
องค์การบริหารส่วนตำบลทุ่งผึ้ง	"บริบทพื้นที่ของ ต.ทุ่งผึ้ง อ.แจ้ห่ม บริเวณนี้เป็นพื้นที่สำคัญในระบบระบายน้ำของท้องถิ่น และพื้นที่ภูเขาตอนบนของลุ่มน้ำวัง มีทางน้ำสาขาจากพื้นที่สูงและมีโอกาสเกิดน้ำหลากฉับพลัน จึงเหมาะเป็นจุดเฝ้าระวังฝนเชิงพื้นที่ โดยเฉพาะความเสี่ยงจากฝนตกหนัก น้ำป่าไหลหลาก น้ำหลากฉับพลัน และน้ำท่วมฉับพลัน. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ แจ้คอน  แม่ช่อฟ้า  หัวฝาย  ทุ่งผึ้ง

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแพะดอกเข็ม	"จุด โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแพะดอกเข็ม มีความสำคัญเชิงพื้นที่เนื่องจากอยู่ในพื้นที่รอยต่อเชิงเขากับพื้นที่ราบของ ต.แม่พริก อ.เถิน โดยพื้นที่ราบเชิงเขาตอนล่างของลุ่มน้ำวัง รับน้ำจากแนวภูเขาก่อนระบายผ่านชุมชนและพื้นที่เกษตร หากมีฝนหนักต่อเนื่องอาจนำไปสู่ฝนตกหนัก น้ำป่าไหลหลาก และน้ำท่วมฉับพลัน. ประกอบกับไม่พบหมู่บ้านระดับความเสี่ยงสูงหรือความเสี่ยงสูงมากในตำบลนี้ จึงใช้ข้อมูลหมู่บ้านระดับความเสี่ยงปานกลางประกอบการพิจารณา โดยมีรายชื่อได้แก่ แม่พริกบน  ห้วยขี้นก  สันขี้เหล็ก

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยเรียน	"จุดนี้เป็นแนวเฝ้าระวังของ ต.เวียงตาล อ.ห้างฉัตร เนื่องจากพื้นที่เชิงเขาด้านตะวันตกของลุ่มน้ำวัง มีลำห้วยจากแนวป่าต้นน้ำไหลลงสู่ที่ราบห้างฉัตร เมื่อมีฝนตกต่อเนื่องอาจเกิดฝนตกหนัก น้ำป่าไหลหลาก และน้ำท่วมฉับพลัน. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ สันทราย  ทุ่งเกวียน

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
ศูนย์อนุรักษ์ช้างไทย	"บริเวณศูนย์อนุรักษ์ช้างไทย ต.เวียงตาล อ.ห้างฉัตร อยู่ในพื้นที่เชิงเขาของแนวดอยขุนตาลและเชื่อมโยงกับระบบลำน้ำแม่ตาล ซึ่งรับน้ำจากพื้นที่สูงก่อนระบายเข้าสู่พื้นที่ราบของห้างฉัตร เมื่อเกิดฝนหนักต่อเนื่อง น้ำตามลำห้วยและลำน้ำสาขาสามารถเพิ่มขึ้นรวดเร็ว ทำให้มีความเสี่ยงต่อน้ำป่าไหลหลากและน้ำท่วมฉับพลันตามพื้นที่ต่ำและแนวทางน้ำ. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ สันทราย  ทุ่งเกวียน

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
